jwt_secret_length,cookie_secure,cookie_httponly,session_timeout,vulnerability,severity
26,0,1,2275,unknown,unknown
20,0,1,5470,unknown,unknown
13,0,1,1386,unknown,unknown
37,1,1,3119,unknown,unknown
41,0,1,327,unknown,unknown
11,0,1,3127,unknown,unknown
8,1,1,3392,unknown,unknown
35,0,0,1764,unknown,unknown
23,0,1,2608,unknown,unknown
27,1,1,2628,unknown,unknown
33,0,1,3844,unknown,unknown
22,1,1,1815,unknown,unknown
29,0,1,2110,unknown,unknown
52,1,1,2511,unknown,unknown
38,0,1,3154,unknown,unknown
56,0,1,2236,unknown,unknown
28,1,0,3213,unknown,unknown
39,1,0,2765,unknown,unknown
11,1,0,7017,unknown,unknown
51,1,1,2246,unknown,unknown
20,0,1,4000,unknown,unknown
47,1,1,1432,unknown,unknown
59,0,1,642,unknown,unknown
21,0,1,1796,unknown,unknown
44,0,1,2506,unknown,unknown
16,0,0,2233,unknown,unknown
36,1,1,2094,unknown,unknown
41,0,0,3061,unknown,unknown
8,1,1,1947,unknown,unknown
31,0,1,1345,unknown,unknown
38,0,1,2035,unknown,unknown
42,0,1,4159,unknown,unknown
5,1,1,2967,unknown,unknown
10,1,1,5652,unknown,unknown
50,0,1,6226,unknown,unknown
43,1,1,2904,unknown,unknown
42,1,0,2141,unknown,unknown
32,0,1,1930,unknown,unknown
37,1,0,3525,unknown,unknown
33,1,1,2975,unknown,unknown
7,1,1,3867,unknown,unknown
48,1,1,2426,unknown,unknown
37,0,1,3064,unknown,unknown
28,1,0,571,unknown,unknown
16,1,0,2073,unknown,unknown
25,1,1,2498,unknown,unknown
32,1,0,2549,unknown,unknown
46,1,1,3846,unknown,unknown
44,0,1,2119,unknown,unknown
29,0,1,777,unknown,unknown
42,1,1,2034,unknown,unknown
38,1,1,2759,unknown,unknown
40,0,1,1864,unknown,unknown
36,1,1,2615,unknown,unknown
8,1,1,2307,unknown,unknown
33,1,1,1916,unknown,unknown
48,1,1,2936,unknown,unknown
35,1,0,3489,unknown,unknown
38,1,1,3099,unknown,unknown
61,1,1,2091,unknown,unknown
55,1,1,1806,unknown,unknown
23,0,1,2560,unknown,unknown
14,1,1,2052,unknown,unknown
30,1,1,2463,unknown,unknown
12,0,1,4147,unknown,unknown
26,1,1,540,unknown,unknown
24,1,1,2540,unknown,unknown
8,1,1,2112,unknown,unknown
30,1,1,2943,unknown,unknown
28,1,0,2933,unknown,unknown
63,1,1,1750,unknown,unknown
15,1,0,3117,unknown,unknown
10,1,0,1817,unknown,unknown
35,1,1,3234,unknown,unknown
63,1,1,2771,unknown,unknown
24,1,1,3470,unknown,unknown
13,0,1,2722,unknown,unknown
59,0,1,3031,unknown,unknown
45,1,1,1673,unknown,unknown
36,1,1,2546,unknown,unknown
38,0,1,1840,unknown,unknown
27,1,0,3965,unknown,unknown
20,0,1,3970,unknown,unknown
45,0,1,483,unknown,unknown
30,1,1,3035,unknown,unknown
22,1,0,2985,unknown,unknown
39,1,1,2996,unknown,unknown
46,0,1,2854,unknown,unknown
38,0,1,1810,unknown,unknown
18,0,1,2923,unknown,unknown
8,1,0,2237,unknown,unknown
48,1,0,1467,unknown,unknown
32,0,0,3085,unknown,unknown
31,1,0,3225,unknown,unknown
42,1,1,4784,unknown,unknown
58,1,1,1548,unknown,unknown
53,0,1,2416,unknown,unknown
27,0,1,3268,unknown,unknown
18,0,1,2203,unknown,unknown
32,1,1,3044,unknown,unknown
43,1,1,2736,unknown,unknown
43,1,0,2421,unknown,unknown
40,0,1,4684,unknown,unknown
32,0,0,1786,unknown,unknown
18,1,1,2643,unknown,unknown
9,0,0,2077,unknown,unknown
23,1,1,2528,unknown,unknown
27,1,1,1127,unknown,unknown
18,1,1,3323,unknown,unknown
39,1,1,530,unknown,unknown
10,0,1,2932,unknown,unknown
25,1,1,1938,unknown,unknown
40,1,1,2430,unknown,unknown
37,1,1,2136,unknown,unknown
11,1,1,2192,unknown,unknown
22,1,1,2550,unknown,unknown
38,0,1,3070,unknown,unknown
7,0,1,2812,unknown,unknown
48,0,1,1819,unknown,unknown
10,1,1,2202,unknown,unknown
12,0,1,2512,unknown,unknown
49,1,0,2841,unknown,unknown
38,1,0,2049,unknown,unknown
59,0,0,6961,unknown,unknown
31,1,1,1848,unknown,unknown
26,1,1,361,unknown,unknown
21,1,1,586,unknown,unknown
12,0,0,3037,unknown,unknown
40,0,1,4714,unknown,unknown
35,0,1,1313,unknown,unknown
26,0,0,3025,unknown,unknown
18,1,1,2123,unknown,unknown
20,0,0,6625,unknown,unknown
22,1,1,6023,unknown,unknown
38,0,1,3310,unknown,unknown
7,1,1,550,unknown,unknown
44,0,1,4831,unknown,unknown
32,0,0,2161,unknown,unknown
50,0,0,599,unknown,unknown
23,0,1,2140,unknown,unknown
12,0,0,2017,unknown,unknown
30,1,1,3143,unknown,unknown
28,0,0,1813,unknown,unknown
8,0,1,3322,unknown,unknown
12,1,1,1992,unknown,unknown
27,1,1,3620,unknown,unknown
34,1,1,3006,unknown,unknown
59,0,1,2866,unknown,unknown
8,1,0,414,unknown,unknown
47,0,1,2176,unknown,unknown
43,1,1,2324,unknown,unknown
28,1,0,2573,unknown,unknown
36,1,1,2915,unknown,unknown
22,0,1,1903,unknown,unknown
51,1,1,848,unknown,unknown
30,1,1,3260,unknown,unknown
28,1,0,1973,unknown,unknown
38,0,0,1909,unknown,unknown
19,1,1,2348,unknown,unknown
38,0,1,7171,unknown,unknown
13,1,1,4992,unknown,unknown
28,1,0,2453,unknown,unknown
63,1,1,2126,unknown,unknown
9,0,1,1009,unknown,unknown
45,0,0,2209,unknown,unknown
38,0,1,2134,unknown,unknown
11,1,1,1862,unknown,unknown
14,1,1,3042,unknown,unknown
43,1,1,2819,unknown,unknown
12,0,1,2842,unknown,unknown
38,0,1,2335,unknown,unknown
5,1,1,2762,unknown,unknown
14,0,1,5722,unknown,unknown
39,1,1,3326,unknown,unknown
18,0,1,820,unknown,unknown
27,1,1,3755,unknown,unknown
22,1,1,2250,unknown,unknown
18,1,1,2283,unknown,unknown
25,1,1,2595,unknown,unknown
45,0,1,4264,unknown,unknown
29,0,1,3580,unknown,unknown
33,1,1,2214,unknown,unknown
42,1,1,7164,unknown,unknown
10,1,0,3317,unknown,unknown
44,1,1,3564,unknown,unknown
31,1,1,3540,unknown,unknown
26,0,1,2995,unknown,unknown
8,1,1,2552,unknown,unknown
22,1,1,1823,unknown,unknown
9,1,1,585,unknown,unknown
15,1,1,2292,unknown,unknown
23,0,0,3385,unknown,unknown
36,1,1,1331,unknown,unknown
15,1,1,4007,unknown,unknown
42,1,1,2559,unknown,unknown
24,0,0,2713,unknown,unknown
14,1,1,2672,unknown,unknown
44,0,0,2041,unknown,unknown
45,1,1,3699,unknown,unknown
31,1,1,3135,unknown,unknown
29,0,1,2620,unknown,unknown
24,1,0,2793,unknown,unknown
49,1,1,2856,unknown,unknown
27,1,1,1988,unknown,unknown
5,0,1,2062,unknown,unknown
35,0,0,1523,unknown,unknown
34,1,0,7185,unknown,unknown
21,1,1,858,unknown,unknown
32,0,0,3121,unknown,unknown
22,1,1,1950,unknown,unknown
28,1,1,329,unknown,unknown
15,1,0,2237,unknown,unknown
41,1,0,2069,unknown,unknown
41,0,1,2239,unknown,unknown
45,0,1,4294,unknown,unknown
19,1,1,2868,unknown,unknown
27,1,1,1687,unknown,unknown
14,1,1,1847,unknown,unknown
41,1,1,4719,unknown,unknown
32,0,0,2245,unknown,unknown
48,1,0,3401,unknown,unknown
44,0,1,3634,unknown,unknown
15,0,0,2677,unknown,unknown
30,0,1,2503,unknown,unknown
25,1,0,2805,unknown,unknown
25,1,1,3030,unknown,unknown
32,0,1,2971,unknown,unknown
32,1,1,2519,unknown,unknown
28,1,1,508,unknown,unknown
34,1,1,6555,unknown,unknown
58,1,1,4056,unknown,unknown
33,1,1,2870,unknown,unknown
11,1,1,2042,unknown,unknown
39,1,1,1436,unknown,unknown
11,0,0,2317,unknown,unknown
48,1,1,910,unknown,unknown
47,0,0,3769,unknown,unknown
10,1,1,2532,unknown,unknown
36,0,1,2404,unknown,unknown
40,1,1,3360,unknown,unknown
61,1,1,2076,unknown,unknown
38,0,0,1198,unknown,unknown
40,0,1,3424,unknown,unknown
42,0,0,4189,unknown,unknown
26,1,1,3203,unknown,unknown
15,1,1,344,unknown,unknown
56,0,1,3226,unknown,unknown
12,0,1,5302,unknown,unknown
22,1,1,3090,unknown,unknown
33,0,1,2554,unknown,unknown
22,0,1,6583,unknown,unknown
13,1,1,1842,unknown,unknown
59,0,0,1680,unknown,unknown
43,1,1,2091,unknown,unknown
14,1,0,2177,unknown,unknown
37,1,1,3219,unknown,unknown
9,0,1,2887,unknown,unknown
41,0,1,1876,unknown,unknown
44,1,0,2769,unknown,unknown
38,0,1,2659,unknown,unknown
7,1,1,3182,unknown,unknown
29,1,1,2078,unknown,unknown
26,1,1,742,unknown,unknown
20,0,1,4915,unknown,unknown
20,0,0,851,unknown,unknown
30,1,1,1341,unknown,unknown
27,1,1,3308,unknown,unknown
22,0,1,4903,unknown,unknown
22,0,1,3583,unknown,unknown
52,1,1,3006,unknown,unknown
15,1,1,729,unknown,unknown
50,0,1,3106,unknown,unknown
29,0,1,2038,unknown,unknown
58,1,0,2601,unknown,unknown
9,1,1,2322,unknown,unknown
32,0,1,2575,unknown,unknown
8,1,1,3282,unknown,unknown
19,1,1,3188,unknown,unknown
38,0,1,2770,unknown,unknown
15,1,0,1036,unknown,unknown
36,1,1,4691,unknown,unknown
27,1,1,5708,unknown,unknown
39,1,0,2681,unknown,unknown
61,1,1,3231,unknown,unknown
26,1,1,2763,unknown,unknown
47,1,1,2394,unknown,unknown
22,1,0,3105,unknown,unknown
43,1,0,3189,unknown,unknown
59,0,0,2881,unknown,unknown
44,0,0,2701,unknown,unknown
26,1,1,1100,unknown,unknown
15,1,1,690,unknown,unknown
45,0,0,2989,unknown,unknown
25,1,1,3120,unknown,unknown
32,1,1,596,unknown,unknown
46,1,1,2706,unknown,unknown
31,1,1,2790,unknown,unknown
58,1,0,3081,unknown,unknown
30,1,1,2735,unknown,unknown
43,1,1,3096,unknown,unknown
40,1,1,2310,unknown,unknown
10,1,0,3357,unknown,unknown
35,1,0,4509,unknown,unknown
6,1,1,3192,unknown,unknown
40,1,1,2610,unknown,unknown
19,1,1,4308,unknown,unknown
54,1,1,2876,unknown,unknown
7,1,1,3072,unknown,unknown
14,1,1,2547,unknown,unknown
63,1,1,3596,unknown,unknown
58,1,0,739,unknown,unknown
45,1,1,3131,unknown,unknown
39,1,1,6464,unknown,unknown
31,1,1,2055,unknown,unknown
30,1,1,2315,unknown,unknown
18,1,1,1883,unknown,unknown
57,1,1,3176,unknown,unknown
27,1,1,4910,unknown,unknown
33,1,1,320,unknown,unknown
56,0,1,2716,unknown,unknown
34,0,1,3454,unknown,unknown
41,0,1,1906,unknown,unknown
42,1,1,4796,unknown,unknown
21,1,1,6758,unknown,unknown
35,0,1,998,unknown,unknown
11,1,1,4187,unknown,unknown
48,1,1,2576,unknown,unknown
32,0,1,630,unknown,unknown
41,0,1,2056,unknown,unknown
18,1,1,5603,unknown,unknown
40,1,0,2745,unknown,unknown
39,1,1,2624,unknown,unknown
7,1,1,4502,unknown,unknown
51,1,1,4511,unknown,unknown
21,0,1,2518,unknown,unknown
22,1,1,3783,unknown,unknown
32,0,1,1966,unknown,unknown
32,0,0,3325,unknown,unknown
20,1,0,2253,unknown,unknown
39,1,1,2540,unknown,unknown
55,1,0,3141,unknown,unknown
38,0,0,2965,unknown,unknown
16,1,0,3113,unknown,unknown
47,0,1,6751,unknown,unknown
24,1,0,2913,unknown,unknown
26,1,1,4523,unknown,unknown
57,1,1,3491,unknown,unknown
45,1,0,4889,unknown,unknown
30,1,1,2810,unknown,unknown
11,0,1,2827,unknown,unknown
34,1,1,3690,unknown,unknown
32,0,1,2491,unknown,unknown
22,1,1,4103,unknown,unknown
6,1,1,3302,unknown,unknown
5,1,1,6912,unknown,unknown
20,1,0,2733,unknown,unknown
7,0,1,3127,unknown,unknown
37,1,0,2129,unknown,unknown
14,0,1,3592,unknown,unknown
10,1,1,2492,unknown,unknown
23,0,1,2008,unknown,unknown
34,1,0,2009,unknown,unknown
31,1,1,1860,unknown,unknown
49,1,1,467,unknown,unknown
39,1,1,2114,unknown,unknown
32,1,1,4434,unknown,unknown
43,1,0,6681,unknown,unknown
51,1,1,502,unknown,unknown
44,1,1,3464,unknown,unknown
18,1,1,3003,unknown,unknown
27,1,1,4355,unknown,unknown
44,1,0,3549,unknown,unknown
6,1,1,1149,unknown,unknown
55,1,1,5736,unknown,unknown
28,1,0,750,unknown,unknown
64,1,1,2211,unknown,unknown
30,0,1,1903,unknown,unknown
26,0,1,3283,unknown,unknown
45,1,1,1078,unknown,unknown
40,1,0,2601,unknown,unknown
13,0,1,1927,unknown,unknown
54,1,1,1856,unknown,unknown
47,0,1,2974,unknown,unknown
8,0,0,3337,unknown,unknown
12,1,1,1922,unknown,unknown
31,1,1,1928,unknown,unknown
19,1,1,4628,unknown,unknown
19,1,1,2748,unknown,unknown
22,1,1,501,unknown,unknown
38,0,1,3295,unknown,unknown
18,1,1,2163,unknown,unknown
17,0,1,2938,unknown,unknown
34,1,0,1288,unknown,unknown
41,0,1,2551,unknown,unknown
25,1,1,1995,unknown,unknown
47,1,1,3059,unknown,unknown
31,1,1,3248,unknown,unknown
41,0,1,3196,unknown,unknown
35,1,1,2639,unknown,unknown
33,1,1,2570,unknown,unknown
26,0,1,2890,unknown,unknown
5,1,1,3092,unknown,unknown
14,1,0,3497,unknown,unknown
9,0,0,3217,unknown,unknown
5,1,1,2087,unknown,unknown
40,1,1,3135,unknown,unknown
29,0,1,2230,unknown,unknown
10,0,0,2617,unknown,unknown
36,1,1,2334,unknown,unknown
47,0,1,2719,unknown,unknown
33,1,0,879,unknown,unknown
56,0,1,3391,unknown,unknown
41,0,1,2524,unknown,unknown
24,1,0,4553,unknown,unknown
23,1,1,1625,unknown,unknown
34,1,1,2264,unknown,unknown
32,0,1,2791,unknown,unknown
32,0,1,6814,unknown,unknown
43,1,0,3561,unknown,unknown
25,1,1,1275,unknown,unknown
23,0,1,2128,unknown,unknown
25,1,1,2610,unknown,unknown
39,1,0,3185,unknown,unknown
41,0,1,3526,unknown,unknown
31,1,1,2888,unknown,unknown
24,1,0,2525,unknown,unknown
22,0,1,2143,unknown,unknown
16,1,0,1913,unknown,unknown
44,1,0,448,unknown,unknown
37,1,1,2490,unknown,unknown
48,1,1,3434,unknown,unknown
35,1,0,2909,unknown,unknown
29,0,1,2650,unknown,unknown
23,1,1,1267,unknown,unknown
61,1,1,2916,unknown,unknown
46,1,1,3294,unknown,unknown
40,1,0,2205,unknown,unknown
25,1,1,2715,unknown,unknown
22,1,1,2463,unknown,unknown
32,1,1,2804,unknown,unknown
44,0,1,3664,unknown,unknown
53,0,1,2086,unknown,unknown
46,1,1,2226,unknown,unknown
26,0,1,3100,unknown,unknown
64,1,0,1881,unknown,unknown
35,0,1,3574,unknown,unknown
39,1,1,3050,unknown,unknown
27,1,0,4805,unknown,unknown
5,1,1,1992,unknown,unknown
57,1,1,1826,unknown,unknown
11,1,1,3047,unknown,unknown
42,1,1,1268,unknown,unknown
40,1,0,2301,unknown,unknown
47,1,1,4364,unknown,unknown
12,0,0,1176,unknown,unknown
6,0,1,2932,unknown,unknown
35,0,1,1239,unknown,unknown
34,0,0,6289,unknown,unknown
9,1,1,1802,unknown,unknown
51,1,1,1194,unknown,unknown
28,1,0,341,unknown,unknown
22,1,1,3180,unknown,unknown
28,1,0,1310,unknown,unknown
6,1,1,686,unknown,unknown
39,1,0,2105,unknown,unknown
43,1,0,2649,unknown,unknown
8,1,1,2747,unknown,unknown
25,0,1,2338,unknown,unknown
20,0,0,2293,unknown,unknown
12,1,1,2322,unknown,unknown
12,1,1,2102,unknown,unknown
25,1,1,2738,unknown,unknown
5,1,1,1952,unknown,unknown
48,0,1,2824,unknown,unknown
12,0,1,2362,unknown,unknown
38,1,0,806,unknown,unknown
26,1,1,2003,unknown,unknown
37,1,1,3210,unknown,unknown
39,1,1,3134,unknown,unknown
25,1,1,6618,unknown,unknown
33,1,1,3504,unknown,unknown
20,0,1,6310,unknown,unknown
53,0,1,1936,unknown,unknown
6,0,0,2737,unknown,unknown
24,1,1,2420,unknown,unknown
23,0,1,4168,unknown,unknown
39,1,1,5456,unknown,unknown
28,1,1,1737,unknown,unknown
32,1,1,2874,unknown,unknown
11,1,1,6632,unknown,unknown
12,0,1,3007,unknown,unknown
35,1,0,2469,unknown,unknown
12,1,1,445,unknown,unknown
33,1,1,3419,unknown,unknown
21,0,1,3478,unknown,unknown
37,0,1,3034,unknown,unknown
30,0,1,2863,unknown,unknown
40,1,1,592,unknown,unknown
6,0,1,3232,unknown,unknown
27,1,1,2828,unknown,unknown
25,1,1,2018,unknown,unknown
29,0,1,3370,unknown,unknown
34,1,0,666,unknown,unknown
26,0,1,3535,unknown,unknown
15,1,1,6702,unknown,unknown
12,0,1,1852,unknown,unknown
26,0,1,2815,unknown,unknown
38,0,1,1930,unknown,unknown
50,0,1,3451,unknown,unknown
7,1,0,2097,unknown,unknown
36,1,0,2405,unknown,unknown
17,0,1,3058,unknown,unknown
18,1,1,2523,unknown,unknown
31,1,1,427,unknown,unknown
34,1,1,2334,unknown,unknown
42,0,1,2104,unknown,unknown
15,1,0,2937,unknown,unknown
36,1,1,3206,unknown,unknown
37,1,0,3149,unknown,unknown
14,1,0,3057,unknown,unknown
9,1,0,2157,unknown,unknown
39,1,1,2840,unknown,unknown
28,1,0,3533,unknown,unknown
8,1,1,1530,unknown,unknown
44,0,0,2629,unknown,unknown
55,1,0,3441,unknown,unknown
28,1,0,1002,unknown,unknown
10,1,1,3042,unknown,unknown
60,1,1,2786,unknown,unknown
18,0,1,3283,unknown,unknown
52,1,1,4971,unknown,unknown
50,0,1,1408,unknown,unknown
25,1,1,2190,unknown,unknown
16,1,0,4593,unknown,unknown
28,1,0,1243,unknown,unknown
38,0,1,2164,unknown,unknown
39,1,1,2351,unknown,unknown
10,1,1,2147,unknown,unknown
7,1,1,1359,unknown,unknown
27,0,1,2788,unknown,unknown
24,1,0,2513,unknown,unknown
10,1,1,6807,unknown,unknown
35,0,1,2284,unknown,unknown
37,1,0,2985,unknown,unknown
19,1,1,4068,unknown,unknown
9,1,1,624,unknown,unknown
5,1,1,1812,unknown,unknown
24,1,0,3485,unknown,unknown
21,1,1,2118,unknown,unknown
46,1,1,2924,unknown,unknown
52,1,1,634,unknown,unknown
37,1,1,2595,unknown,unknown
24,1,0,3365,unknown,unknown
30,1,1,4943,unknown,unknown
47,1,1,2804,unknown,unknown
34,1,1,1474,unknown,unknown
61,1,1,1896,unknown,unknown
47,1,1,2279,unknown,unknown
63,1,1,1931,unknown,unknown
14,0,1,1972,unknown,unknown
28,0,0,1691,unknown,unknown
20,1,0,2373,unknown,unknown
48,1,1,2096,unknown,unknown
39,0,1,4054,unknown,unknown
33,0,1,631,unknown,unknown
44,0,1,2599,unknown,unknown
36,1,1,3230,unknown,unknown
63,1,1,712,unknown,unknown
24,1,0,1985,unknown,unknown
9,1,0,6597,unknown,unknown
37,1,0,2265,unknown,unknown
14,1,1,1902,unknown,unknown
15,1,0,1075,unknown,unknown
55,1,1,2616,unknown,unknown
13,0,1,3232,unknown,unknown
44,1,1,732,unknown,unknown
39,1,1,2855,unknown,unknown
10,1,0,2397,unknown,unknown
38,0,1,1712,unknown,unknown
12,0,1,1867,unknown,unknown
20,0,1,5260,unknown,unknown
21,1,1,2318,unknown,unknown
23,0,1,3595,unknown,unknown
37,1,1,1859,unknown,unknown
11,0,1,6247,unknown,unknown
38,0,0,2245,unknown,unknown
35,0,1,3079,unknown,unknown
17,0,1,2338,unknown,unknown
10,0,1,2752,unknown,unknown
47,0,1,3484,unknown,unknown
41,0,1,6646,unknown,unknown
23,0,1,3070,unknown,unknown
15,1,1,1421,unknown,unknown
47,1,1,1716,unknown,unknown
46,0,1,1397,unknown,unknown
59,0,1,5806,unknown,unknown
56,0,0,4021,unknown,unknown
37,1,1,2724,unknown,unknown
33,1,1,3056,unknown,unknown
34,1,1,2279,unknown,unknown
6,1,0,2037,unknown,unknown
12,0,1,2707,unknown,unknown
42,1,1,3494,unknown,unknown
9,1,1,2462,unknown,unknown
63,1,1,2456,unknown,unknown
20,1,0,3573,unknown,unknown
16,1,0,3273,unknown,unknown
26,1,1,2603,unknown,unknown
5,1,1,4082,unknown,unknown
45,0,1,3004,unknown,unknown
23,0,1,2440,unknown,unknown
19,1,1,2628,unknown,unknown
52,1,1,3471,unknown,unknown
57,1,1,607,unknown,unknown
7,0,1,1972,unknown,unknown
14,0,1,3112,unknown,unknown
26,0,1,2260,unknown,unknown
24,1,0,2153,unknown,unknown
5,0,0,3697,unknown,unknown
12,1,1,2622,unknown,unknown
41,0,1,1999,unknown,unknown
48,1,1,1373,unknown,unknown
23,0,1,684,unknown,unknown
51,1,1,3056,unknown,unknown
30,1,1,3050,unknown,unknown
32,0,1,2194,unknown,unknown
42,1,1,2714,unknown,unknown
39,0,1,2794,unknown,unknown
7,1,1,5792,unknown,unknown
39,1,0,4649,unknown,unknown
23,0,1,2848,unknown,unknown
40,1,1,1890,unknown,unknown
60,1,1,2471,unknown,unknown
22,1,1,1920,unknown,unknown
40,1,1,1980,unknown,unknown
41,1,0,2849,unknown,unknown
43,1,1,7199,unknown,unknown
5,1,0,4217,unknown,unknown
37,1,1,3120,unknown,unknown
36,1,0,1865,unknown,unknown
33,1,0,2345,unknown,unknown
40,1,1,6051,unknown,unknown
25,1,1,2138,unknown,unknown
15,1,1,2867,unknown,unknown
37,0,1,3574,unknown,unknown
29,1,1,754,unknown,unknown
20,0,0,1933,unknown,unknown
30,0,1,2623,unknown,unknown
26,1,1,3483,unknown,unknown
42,0,1,378,unknown,unknown
21,1,1,1698,unknown,unknown
60,1,1,3116,unknown,unknown
28,1,1,1632,unknown,unknown
38,0,1,2674,unknown,unknown
30,1,1,2075,unknown,unknown
25,1,1,2978,unknown,unknown
12,1,1,2967,unknown,unknown
16,1,0,3393,unknown,unknown
14,1,1,2562,unknown,unknown
12,1,1,3092,unknown,unknown
12,1,0,2637,unknown,unknown
5,0,1,3532,unknown,unknown
7,1,0,2177,unknown,unknown
39,1,1,1910,unknown,unknown
20,1,0,1590,unknown,unknown
22,1,1,2543,unknown,unknown
37,0,0,1366,unknown,unknown
53,0,1,3406,unknown,unknown
26,0,1,2920,unknown,unknown
54,1,1,1886,unknown,unknown
9,1,1,3492,unknown,unknown
10,1,0,3057,unknown,unknown
39,1,1,2960,unknown,unknown
47,0,1,5596,unknown,unknown
24,1,0,3153,unknown,unknown
9,1,0,2517,unknown,unknown
25,1,1,2378,unknown,unknown
32,1,1,3144,unknown,unknown
7,0,1,2122,unknown,unknown
35,0,0,3421,unknown,unknown
61,1,1,1023,unknown,unknown
9,0,1,2062,unknown,unknown
41,0,0,1019,unknown,unknown
35,0,1,473,unknown,unknown
13,0,1,2062,unknown,unknown
30,1,1,4383,unknown,unknown
59,0,0,2041,unknown,unknown
22,1,1,2703,unknown,unknown
20,0,1,3760,unknown,unknown
27,1,1,2028,unknown,unknown
46,1,1,5519,unknown,unknown
22,1,1,1830,unknown,unknown
40,1,1,3375,unknown,unknown
21,1,1,2558,unknown,unknown
59,0,1,525,unknown,unknown
30,1,0,2525,unknown,unknown
6,1,0,2657,unknown,unknown
22,1,1,1442,unknown,unknown
41,0,1,2764,unknown,unknown
31,1,1,4448,unknown,unknown
24,1,0,2553,unknown,unknown
30,1,1,2930,unknown,unknown
48,1,1,1919,unknown,unknown
13,1,1,2447,unknown,unknown
24,1,0,1805,unknown,unknown
41,0,0,2269,unknown,unknown
11,0,1,1807,unknown,unknown
61,1,0,2721,unknown,unknown
5,1,0,2597,unknown,unknown
34,1,0,4665,unknown,unknown
11,1,1,1390,unknown,unknown
37,0,1,2044,unknown,unknown
11,0,1,2962,unknown,unknown
5,0,1,1670,unknown,unknown
31,1,1,1950,unknown,unknown
33,1,1,2399,unknown,unknown
48,1,1,3519,unknown,unknown
30,1,1,3423,unknown,unknown
22,1,0,2565,unknown,unknown
5,1,1,3407,unknown,unknown
34,1,0,3021,unknown,unknown
47,0,1,1124,unknown,unknown
36,1,1,1509,unknown,unknown
10,1,1,4362,unknown,unknown
36,1,1,3114,unknown,unknown
25,1,1,3450,unknown,unknown
40,1,1,2034,unknown,unknown
29,1,1,2838,unknown,unknown
32,1,1,2364,unknown,unknown
12,1,0,1977,unknown,unknown
49,1,1,813,unknown,unknown
18,1,1,3563,unknown,unknown
33,1,0,2741,unknown,unknown
40,1,1,3126,unknown,unknown
40,1,1,2474,unknown,unknown
14,1,1,4047,unknown,unknown
23,0,1,3295,unknown,unknown
37,1,1,2160,unknown,unknown
47,0,1,1470,unknown,unknown
35,0,0,3049,unknown,unknown
44,1,1,2034,unknown,unknown
19,1,1,1868,unknown,unknown
28,1,0,403,unknown,unknown
28,1,0,582,unknown,unknown
29,0,1,3598,unknown,unknown
10,0,1,3727,unknown,unknown
17,1,1,3098,unknown,unknown
25,0,1,1978,unknown,unknown
8,0,1,2692,unknown,unknown
20,0,0,4453,unknown,unknown
13,0,0,2077,unknown,unknown
31,0,1,6688,unknown,unknown
19,1,1,2508,unknown,unknown
7,1,1,6947,unknown,unknown
45,1,1,2634,unknown,unknown
42,1,1,2799,unknown,unknown
36,1,1,2720,unknown,unknown
31,0,1,3448,unknown,unknown
34,1,1,665,unknown,unknown
39,0,0,3289,unknown,unknown
8,1,1,2127,unknown,unknown
40,0,1,1471,unknown,unknown
14,1,1,826,unknown,unknown
6,1,0,3657,unknown,unknown
29,0,1,2440,unknown,unknown
46,0,1,2104,unknown,unknown
31,1,1,2768,unknown,unknown
29,1,1,3078,unknown,unknown
15,1,0,2057,unknown,unknown
36,1,1,1850,unknown,unknown
36,1,1,2396,unknown,unknown
22,1,1,2880,unknown,unknown
37,1,1,2460,unknown,unknown
31,1,1,2288,unknown,unknown
22,0,1,1061,unknown,unknown
25,1,1,1096,unknown,unknown
31,1,1,3555,unknown,unknown
36,1,1,1970,unknown,unknown
24,1,0,4313,unknown,unknown
39,1,1,3119,unknown,unknown
20,0,1,5995,unknown,unknown
40,1,0,2325,unknown,unknown
22,1,1,2130,unknown,unknown
44,0,1,421,unknown,unknown
29,0,1,2410,unknown,unknown
55,1,1,1971,unknown,unknown
16,0,0,4273,unknown,unknown
22,1,0,2445,unknown,unknown
27,1,1,2468,unknown,unknown
35,0,1,1597,unknown,unknown
33,1,0,1889,unknown,unknown
19,0,1,3268,unknown,unknown
11,1,1,581,unknown,unknown
36,1,0,3521,unknown,unknown
39,1,0,1747,unknown,unknown
41,0,0,2701,unknown,unknown
34,1,0,4845,unknown,unknown
7,1,1,2562,unknown,unknown
19,1,1,1908,unknown,unknown
30,1,0,2285,unknown,unknown
49,1,1,2046,unknown,unknown
30,1,1,2390,unknown,unknown
37,1,1,2040,unknown,unknown
31,1,1,2595,unknown,unknown
34,0,1,2419,unknown,unknown
24,1,0,330,unknown,unknown
48,1,0,3581,unknown,unknown
43,1,1,2834,unknown,unknown
37,1,1,771,unknown,unknown
34,0,1,1939,unknown,unknown
8,0,1,2182,unknown,unknown
28,1,1,928,unknown,unknown
48,1,1,6779,unknown,unknown
42,1,0,2529,unknown,unknown
39,1,0,2525,unknown,unknown
20,0,0,3133,unknown,unknown
44,1,1,2019,unknown,unknown
33,1,1,2484,unknown,unknown
35,0,1,1659,unknown,unknown
42,1,1,4931,unknown,unknown
11,0,1,2152,unknown,unknown
47,1,1,2124,unknown,unknown
38,1,1,4019,unknown,unknown
44,1,1,4854,unknown,unknown
